Package,Class,Method,Parameters,CC
org.apache.commons.collections4,IteratorUtils,filteredIterator,"Iterator<? extends E>, Predicate<? super E>",1
org.apache.commons.collections4,IteratorUtils,filteredListIterator,"ListIterator<? extends E>, Predicate<? super E>",1
org.apache.commons.collections4,IteratorUtils,find,"Iterator<E>, Predicate<? super E>",1
org.apache.commons.collections4,IteratorUtils,find,"Iterator<E>, Predicate<? super E>, E",4
org.apache.commons.collections4,IteratorUtils,first,Iterator<E>,1
org.apache.commons.collections4,IteratorUtils,forEach,"Iterator<E>, Closure<? super E>",3
org.apache.commons.collections4,IteratorUtils,forEachButLast,"Iterator<E>, Closure<? super E>",4
org.apache.commons.collections4,IteratorUtils,get,"Iterator<E>, int",1
org.apache.commons.collections4,IteratorUtils,get,"Iterator<E>, int, IntFunction<E>",3
org.apache.commons.collections4,IteratorUtils,getIterator,Object,14
org.apache.commons.collections4,IteratorUtils,indexOf,"Iterator<E>, Predicate<? super E>",4
org.apache.commons.collections4,IteratorUtils,isEmpty,Iterator<?>,1
org.apache.commons.collections4,IteratorUtils,loopingIterator,Collection<? extends E>,1
org.apache.commons.collections4,IteratorUtils,loopingListIterator,List<E>,1
org.apache.commons.collections4,IteratorUtils,matchesAll,"Iterator<E>, Predicate<? super E>",4
org.apache.commons.collections4,IteratorUtils,matchesAny,"Iterator<E>, Predicate<? super E>",1
org.apache.commons.collections4,IteratorUtils,nodeListIterator,Node,1
org.apache.commons.collections4,IteratorUtils,nodeListIterator,NodeList,1
org.apache.commons.collections4,IteratorUtils,objectGraphIterator,"E, Transformer<? super E,? extends E>",1
org.apache.commons.collections4,IteratorUtils,peekingIterator,Iterator<? extends E>,1
org.apache.commons.collections4,IteratorUtils,pushbackIterator,Iterator<? extends E>,1
org.apache.commons.collections4,IteratorUtils,singletonIterator,E,1
org.apache.commons.collections4,IteratorUtils,singletonListIterator,E,1
org.apache.commons.collections4,IteratorUtils,size,Iterator<?>,3
org.apache.commons.collections4,IteratorUtils,skippingIterator,"Iterator<E>, long",1
org.apache.commons.collections4,IteratorUtils,stream,Iterable<E>,1
org.apache.commons.collections4,IteratorUtils,stream,Iterator<E>,1
org.apache.commons.collections4,IteratorUtils,toArray,Iterator<?>,1
org.apache.commons.collections4,IteratorUtils,toArray,"Iterator<? extends E>, Class<E>",1
org.apache.commons.collections4,IteratorUtils,toList,Iterator<? extends E>,1
org.apache.commons.collections4,IteratorUtils,toList,"Iterator<? extends E>, int",3
org.apache.commons.collections4,IteratorUtils,toListIterator,Iterator<? extends E>,1
org.apache.commons.collections4,IteratorUtils,toString,Iterator<E>,1
org.apache.commons.collections4,IteratorUtils,toString,"Iterator<E>, Transformer<? super E,String>",1
org.apache.commons.collections4,IteratorUtils,toString,"Iterator<E>, Transformer<? super E,String>, String, String, String",4
org.apache.commons.collections4,IteratorUtils,transformedIterator,"Iterator<? extends I>, Transformer<? super I,? extends O>",1
org.apache.commons.collections4,IteratorUtils,unmodifiableIterator,Iterator<E>,1
org.apache.commons.collections4,IteratorUtils,unmodifiableListIterator,ListIterator<E>,1
org.apache.commons.collections4,IteratorUtils,unmodifiableMapIterator,"MapIterator<K,V>",1
org.apache.commons.collections4,IteratorUtils,zippingIterator,Iterator<? extends E>,1
org.apache.commons.collections4,IteratorUtils,zippingIterator,"Iterator<? extends E>, Iterator<? extends E>",1
org.apache.commons.collections4,IteratorUtils,zippingIterator,"Iterator<? extends E>, Iterator<? extends E>, Iterator<? extends E>",1
org.apache.commons.collections4,Factory,create,,1
org.apache.commons.collections4,Factory,get,,1
org.apache.commons.collections4.multimap,AbstractSetValuedMap,createCollection,,1
org.apache.commons.collections4.multimap,AbstractSetValuedMap,get,K,1
org.apache.commons.collections4.multimap,AbstractSetValuedMap,getMap,,1
org.apache.commons.collections4.multimap,AbstractSetValuedMap,remove,Object,1
org.apache.commons.collections4.multimap,AbstractSetValuedMap,wrappedCollection,K,1
org.apache.commons.collections4.multimap,WrappedSet,equals,Object,3
org.apache.commons.collections4.multimap,WrappedSet,hashCode,,1
org.apache.commons.collections4.multimap,ArrayListValuedLinkedHashMap,createCollection,,1
org.apache.commons.collections4.multimap,ArrayListValuedLinkedHashMap,readObject,ObjectInputStream,1
org.apache.commons.collections4.multimap,ArrayListValuedLinkedHashMap,trimToSize,,2
org.apache.commons.collections4.multimap,ArrayListValuedLinkedHashMap,writeObject,ObjectOutputStream,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,unmodifiableMultiValuedMap,"MultiValuedMap<? extends K,? extends V>",2
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,asMap,,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,clear,,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,entries,,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,get,K,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,keys,,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,keySet,,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,mapIterator,,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,put,"K, V",1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,putAll,"K, Iterable<? extends V>",1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,putAll,"Map<? extends K,? extends V>",1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,putAll,"MultiValuedMap<? extends K,? extends V>",1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,remove,Object,1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,removeMapping,"Object, Object",1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,values,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,asMap,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,clear,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,containsKey,Object,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,containsMapping,"Object, Object",1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,containsValue,Object,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,decorated,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,entries,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,equals,Object,2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,get,K,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,hashCode,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,isEmpty,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,keys,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,keySet,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,mapIterator,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,put,"K, V",1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,putAll,"K, Iterable<? extends V>",1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,putAll,"Map<? extends K,? extends V>",1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,putAll,"MultiValuedMap<? extends K,? extends V>",1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,remove,Object,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,removeMapping,"Object, Object",1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,size,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,toString,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapDecorator,values,,1
org.apache.commons.collections4.multimap,AbstractListValuedMap,createCollection,,1
org.apache.commons.collections4.multimap,AbstractListValuedMap,get,K,1
org.apache.commons.collections4.multimap,AbstractListValuedMap,getMap,,1
org.apache.commons.collections4.multimap,AbstractListValuedMap,remove,Object,1
org.apache.commons.collections4.multimap,AbstractListValuedMap,wrappedCollection,K,1
org.apache.commons.collections4.multimap,ValuesListIterator,add,V,2
org.apache.commons.collections4.multimap,ValuesListIterator,hasNext,,1
org.apache.commons.collections4.multimap,ValuesListIterator,hasPrevious,,1
org.apache.commons.collections4.multimap,ValuesListIterator,next,,1
org.apache.commons.collections4.multimap,ValuesListIterator,nextIndex,,1
org.apache.commons.collections4.multimap,ValuesListIterator,previous,,1
org.apache.commons.collections4.multimap,ValuesListIterator,previousIndex,,1
org.apache.commons.collections4.multimap,ValuesListIterator,remove,,2
org.apache.commons.collections4.multimap,ValuesListIterator,set,V,1
org.apache.commons.collections4.multimap,WrappedList,add,"int, V",2
org.apache.commons.collections4.multimap,WrappedList,addAll,"int, Collection<? extends V>",3
org.apache.commons.collections4.multimap,WrappedList,equals,Object,3
org.apache.commons.collections4.multimap,WrappedList,get,int,1
org.apache.commons.collections4.multimap,WrappedList,getMapping,,1
org.apache.commons.collections4.multimap,WrappedList,hashCode,,1
org.apache.commons.collections4.multimap,WrappedList,indexOf,Object,1
org.apache.commons.collections4.multimap,WrappedList,lastIndexOf,Object,1
org.apache.commons.collections4.multimap,WrappedList,listIterator,,1
org.apache.commons.collections4.multimap,WrappedList,listIterator,int,1
org.apache.commons.collections4.multimap,WrappedList,remove,int,2
org.apache.commons.collections4.multimap,WrappedList,set,"int, V",1
org.apache.commons.collections4.multimap,WrappedList,subList,"int, int",1
org.apache.commons.collections4.multimap,LinkedHashSetValuedLinkedHashMap,createCollection,,1
org.apache.commons.collections4.multimap,LinkedHashSetValuedLinkedHashMap,readObject,ObjectInputStream,1
org.apache.commons.collections4.multimap,LinkedHashSetValuedLinkedHashMap,writeObject,ObjectOutputStream,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,asMap,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,clear,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,containsKey,Object,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,containsMapping,"Object, Object",1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,containsValue,Object,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,createCollection,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,doReadObject,ObjectInputStream,3
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,doWriteObject,ObjectOutputStream,3
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,entries,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,equals,Object,3
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,get,K,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,getMap,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,hashCode,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,isEmpty,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,keys,,2
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,keySet,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,mapIterator,,2
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,put,"K, V",3
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,putAll,"K, Iterable<? extends V>",2
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,putAll,"Map<? extends K,? extends V>",2
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,putAll,"MultiValuedMap<? extends K,? extends V>",2
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,remove,Object,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,removeMapping,"Object, Object",3
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,setMap,"Map<K,? extends Collection<V>>",1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,size,,2
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,toString,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,values,,1
org.apache.commons.collections4.multimap,AbstractMultiValuedMap,wrappedCollection,K,1
org.apache.commons.collections4.multimap,AsMap,clear,,1
org.apache.commons.collections4.multimap,AsMap,containsKey,Object,1
org.apache.commons.collections4.multimap,AsMap,entrySet,,1
org.apache.commons.collections4.multimap,AsMap,equals,Object,1
org.apache.commons.collections4.multimap,AsMap,get,Object,2
org.apache.commons.collections4.multimap,AsMap,hashCode,,1
org.apache.commons.collections4.multimap,AsMap,keySet,,1
org.apache.commons.collections4.multimap,AsMap,remove,Object,2
org.apache.commons.collections4.multimap,AsMap,size,,1
org.apache.commons.collections4.multimap,AsMap,toString,,1
org.apache.commons.collections4.multimap,AsMapEntrySet,clear,,1
org.apache.commons.collections4.multimap,AsMapEntrySet,contains,Object,1
org.apache.commons.collections4.multimap,AsMapEntrySet,iterator,,1
org.apache.commons.collections4.multimap,AsMapEntrySet,remove,Object,2
org.apache.commons.collections4.multimap,AsMapEntrySet,size,,1
org.apache.commons.collections4.multimap,AsMapEntrySetIterator,next,,1
org.apache.commons.collections4.multimap,EntryValues,iterator,,2
org.apache.commons.collections4.multimap,EntryValues,size,,1
org.apache.commons.collections4.multimap,KeysMultiSet,contains,Object,1
org.apache.commons.collections4.multimap,KeysMultiSet,createEntrySetIterator,,1
org.apache.commons.collections4.multimap,KeysMultiSet,getCount,Object,2
org.apache.commons.collections4.multimap,KeysMultiSet,isEmpty,,1
org.apache.commons.collections4.multimap,KeysMultiSet,size,,1
org.apache.commons.collections4.multimap,KeysMultiSet,uniqueElements,,1
org.apache.commons.collections4.multimap,MapEntryTransformer,transform,"Map.Entry<K,Collection<V>>",1
org.apache.commons.collections4.multimap,MultiValuedMapEntry,setValue,V,1
org.apache.commons.collections4.multimap,MultiValuedMapIterator,getKey,,2
org.apache.commons.collections4.multimap,MultiValuedMapIterator,getValue,,2
org.apache.commons.collections4.multimap,MultiValuedMapIterator,hasNext,,1
org.apache.commons.collections4.multimap,MultiValuedMapIterator,next,,1
org.apache.commons.collections4.multimap,MultiValuedMapIterator,remove,,1
org.apache.commons.collections4.multimap,MultiValuedMapIterator,setValue,V,2
org.apache.commons.collections4.multimap,Values,clear,,1
org.apache.commons.collections4.multimap,Values,iterator,,2
